user,circle,friend
27022,538,27222
27022,538,27107
27022,538,27040
27022,538,27064
27022,538,27126
27022,538,27102
27022,538,27099
27022,538,27214
27022,538,27043
27022,538,27143
27022,538,27194
27022,538,27146
27022,538,27071
27022,538,27076
27022,538,27170
27022,538,27067
27022,538,27157
27022,538,27024
27022,538,27136
27022,538,27182
27022,538,27187
27022,538,27171
27022,538,27219
27022,538,27093
27022,538,27061
27022,538,27129
27022,538,27122
27022,538,27048
27022,538,27124
27022,538,27155
27022,538,27134
27022,538,27217
27022,538,27231
27022,538,27177
27022,538,27197
27022,538,27186
27022,538,27149
27022,538,27027
27022,538,27113
27022,538,27144
27022,538,27057
27022,538,27200
27022,538,27175
27022,538,27096
27022,538,27198
27022,538,27176
27022,538,27030
27022,538,27133
27022,538,27095
27022,538,27163
27022,538,27224
27022,538,27075
27022,538,27044
27022,538,27169
27022,538,27085
27022,538,27110
27022,538,27230
27022,538,27104
27022,538,27232
27022,538,27218
27022,538,27153
27022,538,27054
27022,538,27049
27022,538,27125
27022,538,27151
27022,538,27115
27022,538,27131
27022,538,27234
27022,538,27025
27022,538,27195
27022,538,27079
27022,538,27032
27022,538,27159
27022,538,27069
27022,538,27199
27022,538,27045
27022,538,27080
27022,538,27211
27022,538,27158
27022,538,27078
27022,538,27130
27022,538,27116
27022,538,27058
27022,538,27063
27022,538,27206
27022,538,27052
27022,538,27041
27022,538,27089
27022,538,27132
27022,538,27117
27022,538,27167
27022,538,27081
27022,538,27164
27022,538,27188
27022,538,27150
27022,421,27037
27022,421,27050
27022,421,27189
27022,421,27112
27022,421,27166
27022,421,27056
27022,421,27042
27022,421,27053
27022,421,27123
27022,421,27178
27022,421,27118
27022,421,27074
27022,421,27141
27022,421,27023
27022,421,27103
27022,421,27191
27022,421,27165
27022,421,27226
27022,421,27092
27022,421,27097
27022,421,27205
27022,421,27072
27022,421,27101
27022,421,27172
27022,421,27077
27022,421,27082
27022,421,27066
27022,421,27208
27022,421,27233
27022,421,27227
27022,421,27083
27022,421,27213
27022,421,27051
27022,421,27060
27022,421,27041
27022,421,27193
27022,1580,27037
27022,1580,27031
27022,1580,27154
27022,1580,27091
27022,1580,27112
27022,1580,27139
27022,1580,27059
27022,1580,27038
27022,1580,27228
27022,1580,27161
27022,1580,27029
27022,1580,27033
27022,1580,27168
27022,1580,27062
27022,1580,27209
27022,1580,27135
27022,1580,27207
27022,1580,27183
27022,1580,27105
27022,1580,27166
27022,1580,27212
27022,1580,27056
27022,1580,27210
27022,1580,27156
27022,1580,27138
27022,1580,27127
27022,1580,27108
27022,1580,27094
27022,1580,27065
27022,1580,27042
27022,1580,27160
27022,1580,27147
27022,1580,27047
27022,1580,27119
27022,1580,27028
27022,1580,27039
27022,1580,27222
27022,1580,27107
27022,1580,27040
27022,1580,27064
27022,1580,27126
27022,1580,27102
27022,1580,27099
27022,1580,27214
27022,1580,27043
27022,1580,27143
27022,1580,27194
27022,1580,27146
27022,1580,27071
27022,1580,27076
27022,1580,27170
27022,1580,27067
27022,1580,27157
27022,1580,27178
27022,1580,27024
27022,1580,27136
27022,1580,27182
27022,1580,27187
27022,1580,27171
27022,1580,27219
27022,1580,27093
27022,1580,27061
27022,1580,27129
27022,1580,27122
27022,1580,27048
27022,1580,27124
27022,1580,27155
27022,1580,27134
27022,1580,27217
27022,1580,27231
27022,1580,27177
27022,1580,27197
27022,1580,27186
27022,1580,27149
27022,1580,27027
27022,1580,27113
27022,1580,27144
27022,1580,27057
27022,1580,27200
27022,1580,27175
27022,1580,27096
27022,1580,27106
27022,1580,27198
27022,1580,27176
27022,1580,27092
27022,1580,27030
27022,1580,27133
27022,1580,27095
27022,1580,27205
27022,1580,27163
27022,1580,27145
27022,1580,27224
27022,1580,27075
27022,1580,27044
27022,1580,27072
27022,1580,27215
27022,1580,27101
27022,1580,27169
27022,1580,27172
27022,1580,27085
27022,1580,27110
27022,1580,27230
27022,1580,27104
27022,1580,27232
27022,1580,27218
27022,1580,27220
27022,1580,27153
27022,1580,27054
27022,1580,27049
27022,1580,27125
27022,1580,27151
27022,1580,27115
27022,1580,27131
27022,1580,27234
27022,1580,27025
27022,1580,27227
27022,1580,27195
27022,1580,27079
27022,1580,27032
27022,1580,27159
27022,1580,27069
27022,1580,27199
27022,1580,27045
27022,1580,27080
27022,1580,27211
27022,1580,27158
27022,1580,27078
27022,1580,27130
27022,1580,27116
27022,1580,27058
27022,1580,27063
27022,1580,27206
27022,1580,27052
27022,1580,27060
27022,1580,27041
27022,1580,27089
27022,1580,27132
27022,1580,27117
27022,1580,27180
27022,1580,27167
27022,1580,27081
27022,1580,27164
27022,1580,27188
27022,1580,27150
27022,1581,27216
27022,1581,27184
27022,1581,27148
27022,1581,27223
27022,1581,27111
27022,1583,27204
27022,1583,27201
27022,1583,27050
27022,1583,27189
27022,1583,27174
27022,1583,27098
27022,1583,27114
27022,1583,27053
27022,1583,27123
27022,1583,27118
27022,1583,27074
27022,1583,27141
27022,1583,27023
27022,1583,27103
27022,1583,27191
27022,1583,27165
27022,1583,27226
27022,1583,27097
27022,1583,27077
27022,1583,27082
27022,1583,27066
27022,1583,27208
27022,1583,27086
27022,1583,27233
27022,1583,27083
27022,1583,27213
27022,1583,27051
27022,1583,27193
17951,1218,17999
17951,1218,17972
17951,1218,17973
17951,1218,17958
17951,1218,17965
17951,1218,17984
17951,1218,17985
17951,1218,17962
17951,1219,18002
17951,1219,17968
17951,1219,17979
17951,1219,17952
17951,1219,17975
17951,1219,17961
17951,1219,17978
17951,1219,17994
17951,1219,17969
17951,1219,17990
17951,1219,17995
17951,1219,18000
17951,1219,17959
17951,1217,17999
17951,1217,17972
17951,1217,18002
17951,1217,17968
17951,1217,17979
17951,1217,17958
17951,1217,17965
17951,1217,17952
17951,1217,17984
17951,1217,17975
17951,1217,17961
17951,1217,17985
17951,1217,17978
17951,1217,17994
17951,1217,17962
17951,1217,17969
17951,1217,17990
17951,1217,17995
17951,1217,18000
17951,1217,17959
17951,1221,18004
17951,1221,17989
17951,1221,17967
17951,1221,17976
17951,1221,17991
17951,1221,17964
17951,1221,17997
17951,1221,17971
17951,1221,17955
17951,1221,17986
17951,1221,17992
17951,1221,17982
17951,708,17960
17951,708,17977
17951,708,17953
17951,708,17963
17951,708,17996
17951,708,17987
17951,708,17998
17951,708,17981
11186,993,14829
11186,993,15055
11186,993,15166
11186,993,15128
11186,993,15165
11186,993,11146
11186,993,15022
11186,992,14870
11186,992,15190
11186,992,15041
11186,992,15103
11186,992,15112
11186,991,14870
11186,991,15190
11186,991,15041
11186,991,15103
11186,991,15112
11186,990,15163
11186,990,15051
11186,990,15037
11186,990,15003
11186,990,14852
11186,990,14833
11186,990,15084
11186,990,14927
11186,990,15147
11186,990,14967
11186,990,15076
11186,990,15058
11186,990,14951
11186,990,14923
11186,990,15178
11186,990,15008
11186,990,14995
11186,990,14825
11186,990,15199
11186,990,15049
11186,990,15039
11186,990,15072
11186,990,15046
11186,990,14832
11186,990,15036
11186,990,14865
11186,990,14856
11186,990,14867
11186,990,14827
11186,990,15139
11186,990,15154
11186,990,14880
11186,990,14860
11186,994,15015
11186,994,15171
11186,994,14818
11186,994,14846
11186,994,15021
11186,994,14975
11186,994,14911
11186,994,15176
11186,196,15046
11186,196,15212
11186,196,14830
11186,196,14904
11186,196,15128
11186,363,15218
11186,363,15074
11186,363,15061
11186,363,14859
11186,363,14932
11186,363,15131
11186,987,14868
11186,987,15106
11186,987,14988
11186,987,15082
11186,987,15155
11186,987,15115
11186,987,15127
11186,987,14844
11186,987,15015
11186,987,15147
11186,987,14967
11186,987,15076
11186,987,15058
11186,987,15171
11186,987,14883
11186,987,14896
11186,987,15197
11186,987,14818
11186,987,14846
11186,987,14951
11186,987,15021
11186,987,14935
11186,987,14918
11186,987,14975
11186,987,14923
11186,987,15178
11186,987,15008
11186,987,14995
11186,987,15038
11186,987,15011
11186,987,14825
11186,987,15199
11186,987,15071
11186,987,14911
11186,987,15087
11186,987,15049
11186,987,15039
11186,987,15033
11186,987,15072
11186,987,14929
11186,987,15046
11186,987,14946
11186,987,14945
11186,987,14906
11186,987,14855
11186,987,15005
11186,987,14997
11186,987,14832
11186,987,15036
11186,987,14865
11186,987,15215
11186,987,14941
11186,987,14856
11186,987,14912
11186,987,15176
11186,987,15044
11186,987,15097
11186,987,14867
11186,987,15066
11186,987,15220
11186,987,15117
11186,987,15062
11186,987,15124
11186,987,14827
11186,987,15139
11186,987,15212
11186,987,15154
11186,987,14880
11186,987,14847
11186,987,15007
11186,39,15010
11186,39,14868
11186,39,15106
11186,39,14988
11186,39,15004
11186,39,15082
11186,39,15155
11186,39,15163
11186,39,14898
11186,39,14999
11186,39,14939
11186,39,15115
11186,39,15127
11186,39,15218
11186,39,15037
11186,988,15004
11186,988,14898
11186,988,14999
11186,988,14939
11186,988,14972
11186,988,15183
11186,989,15082
11186,989,15155
11186,989,15115
11186,989,14883
11186,989,14896
11186,989,15197
11186,989,14935
11186,989,14918
11186,989,15011
11186,989,15071
11186,989,15033
11186,989,14929
11186,989,14946
11186,989,14945
11186,989,15097
11186,989,15117
11186,989,15124
11186,989,14847
11186,989,15007
11186,906,15163
11186,906,15051
11186,906,15037
11186,906,15003
11186,906,14852
11186,906,14833
11186,906,15084
11186,906,14927
11186,906,14860
16203,703,16302
16203,703,16295
16203,703,16285
16203,703,16206
16203,703,16231
16203,703,16226
16203,703,16328
16203,703,16346
16203,703,16234
16203,703,16239
16203,703,16315
16203,703,16275
16203,703,16224
16203,703,16221
16203,703,16334
16203,703,16217
16203,703,16322
16203,703,16344
16203,703,16227
16203,703,16340
16203,703,16332
16203,703,16339
16203,703,16307
16203,703,16300
16203,703,16348
16203,703,16218
16203,703,16318
16203,703,16324
16203,703,16281
16203,703,16241
16203,703,16361
16203,703,16212
16203,703,16276
16203,703,16362
16203,703,16353
16203,703,16290
16203,703,16345
16203,703,16205
16203,703,16371
16203,703,16317
16203,703,16296
16203,703,16267
16203,703,16261
16203,703,16240
16203,703,16376
16203,703,16284
16203,703,16312
16203,703,16309
16203,703,16286
16203,703,16291
16203,703,16337
16203,703,16375
16203,703,16225
16203,703,16358
16203,703,16321
16203,703,16326
16203,703,16270
16203,703,16355
16203,703,16325
16203,703,16242
16203,1087,16288
16203,1087,16366
16203,1087,16243
16203,1087,16359
16203,1087,16377
16203,1087,16253
16203,1087,16259
16203,1087,16282
16203,1087,16364
16203,1087,16347
16203,1087,16329
16203,1087,16279
16203,1087,16292
16203,1087,16257
16203,1087,16311
16203,1087,16357
16203,1087,16208
16203,1087,16256
16203,1087,16368
16203,1087,16246
16203,1087,16255
16203,1087,16342
16203,1087,16308
16203,1087,16266
16203,1087,16316
16203,1087,16228
16203,1087,16343
16203,1087,16232
16203,1087,16216
16203,1087,16341
16203,1087,16258
16203,1087,16306
16203,1087,16219
16203,1087,16260
16203,1087,16272
16203,1087,16220
16203,1087,16338
16203,1087,16293
16203,1087,16304
16203,1087,16331
16203,1087,16248
16203,1087,16283
16203,1087,16215
16203,1087,16244
16203,1087,16313
16203,1087,16310
16203,1087,16299
16203,1087,16230
16203,1087,16274
16203,1087,16223
16203,1087,16335
16203,1087,16254
16203,1087,16247
16203,1087,16236
16203,1087,16365
16203,1087,16213
16203,1087,16210
16203,150,16204
16203,150,16250
16203,150,16262
16203,150,16207
16203,150,16238
16203,150,16367
16203,150,16297
16203,150,16233
16203,150,16349
16203,150,16287
16203,150,16268
16203,150,16369
16203,150,16249
16203,150,16363
16203,150,16373
16203,150,16330
16203,1088,16237
16203,1088,16209
16203,1088,16352
16203,1088,16336
16203,1088,16273
16203,1088,16245
16203,1088,16289
16203,1088,16374
16203,1088,16297
16203,1088,16211
16203,1088,16354
16203,1088,16252
16203,1088,16320
16203,1088,16327
16203,1088,16314
16203,1088,16305
16203,1088,16272
16203,1088,16294
16203,1088,16293
16203,1088,16356
16203,1088,16303
16203,1088,16277
16203,1088,16351
16203,1088,16264
16203,1088,16265
16203,1088,16271
16203,1088,16222
16203,1088,16333
16203,1088,16350
16203,1088,16319
16203,1088,16323
16203,1088,16235
16203,1088,16298
16203,1088,16370
16203,1088,16214
16869,1156,16933
16869,1156,16960
16869,1156,16982
16869,1156,16995
16869,1156,16929
16869,1156,16942
16869,1156,16957
16869,1156,16907
16869,1156,16916
16869,1156,16871
16869,1156,16913
16869,1156,16969
16869,13,16997
16869,13,16979
16869,13,16903
16869,13,16909
16869,13,16934
16869,13,16897
16869,13,16999
16869,13,16919
16869,13,16994
16869,13,16961
16869,13,16946
16869,13,16971
16869,13,16926
16869,13,16972
16869,13,16976
16869,13,16881
16869,13,16939
16869,13,16983
16869,13,16991
16869,74,16973
16869,74,16947
16869,74,16941
16869,74,16912
16869,74,16902
16869,74,16931
16869,74,16905
16869,74,16908
16869,74,16917
16869,74,16896
16869,74,16956
16869,74,16951
16869,74,16899
16869,74,16892
16869,74,16891
16869,74,16989
16869,74,16998
16869,74,16948
16869,74,16949
16869,74,16921
16869,74,16922
16869,74,16986
16869,74,16894
16869,74,16970
16869,74,16944
16869,74,16914
16869,74,16955
16869,74,16996
16869,74,16932
16869,74,16935
16869,74,16963
16869,74,16898
16869,74,16885
16869,74,16879
16869,74,16988
16869,74,16901
16869,74,16950
16869,74,16893
16869,10,16981
16869,10,16873
16869,10,16887
16869,10,16930
16869,10,16978
16869,10,16876
16869,10,16870
16869,10,16925
16869,10,16943
16869,10,16911
16869,10,16958
16869,10,16992
16869,10,16880
16869,10,16967
16869,10,16952
16869,10,16962
16869,10,16936
16869,10,16938
16869,10,16895
16869,10,16924
16869,10,16915
16869,10,16974
16869,10,16874
16869,10,16968
16869,10,16883
16869,10,16877
16869,1152,16993
16869,1152,16890
16869,1152,16933
16869,1152,16914
16869,1152,16929
16869,1152,16957
16869,1152,16889
16869,1152,16904
16869,1152,16884
16869,1152,16916
16869,1152,16875
16869,1152,16959
16869,1152,16983
16869,1152,16927
2255,148,2274
2255,148,2263
2255,148,2321
2255,148,2326
2255,148,2328
2255,148,2269
2255,148,2335
2255,148,2275
2255,148,2338
2255,148,2319
2255,148,2291
2255,148,2310
2255,148,2265
2255,148,2300
2255,148,2285
2255,148,2324
2255,148,2294
2255,148,2340
2255,148,2343
2255,148,2292
2255,148,2271
2255,148,2317
2255,148,2280
2255,148,2333
2255,148,2259
2255,148,2361
2255,148,2257
2255,148,2357
2255,148,2258
2255,148,2272
2255,148,2282
2255,148,2268
2255,148,2327
2255,148,2346
2255,148,2345
2255,148,2302
2255,148,2334
2255,148,2358
2255,148,2290
2255,148,2311
2255,148,2305
2255,148,2331
2255,148,2364
2255,148,2355
2255,148,2313
2255,148,2261
2255,148,2281
2255,148,2288
2255,148,2264
2255,148,2315
2255,148,2295
2255,78,2296
2255,78,2279
2255,78,2276
2255,78,2347
2255,78,2267
2255,78,2260
2255,18,2274
2255,18,2263
2255,18,2321
2255,18,2326
2255,18,2328
2255,18,2269
2255,18,2335
2255,18,2275
2255,18,2338
2255,18,2312
2255,18,2319
2255,18,2291
2255,18,2310
2255,18,2265
2255,18,2300
2255,18,2285
2255,18,2270
2255,18,2323
2255,18,2324
2255,18,2284
2255,18,2294
2255,18,2340
2255,18,2343
2255,18,2292
2255,18,2271
2255,18,2317
2255,18,2280
2255,18,2330
2255,18,2333
2255,18,2259
2255,18,2361
2255,18,2329
2255,18,2257
2255,18,2357
2255,18,2258
2255,18,2272
2255,18,2282
2255,18,2268
2255,18,2327
2255,18,2346
2255,18,2345
2255,18,2302
2255,18,2309
2255,18,2278
2255,18,2322
2255,18,2350
2255,18,2314
2255,18,2334
2255,18,2358
2255,18,2290
2255,18,2353
2255,18,2311
2255,18,2256
2255,18,2289
2255,18,2305
2255,18,2325
2255,18,2299
2255,18,2336
2255,18,2349
2255,18,2303
2255,18,2266
2255,18,2331
2255,18,2360
2255,18,2364
2255,18,2298
2255,18,2293
2255,18,2339
2255,18,2355
2255,18,2332
2255,18,2313
2255,18,2261
2255,18,2281
2255,18,2288
2255,18,2297
2255,18,2351
2255,18,2264
2255,18,2315
2255,18,2356
2255,18,2277
2255,18,2273
2255,18,2316
2255,18,2320
2255,18,2304
2255,18,2286
2255,18,2283
2255,18,2342
2255,18,2363
2255,18,2295
2255,18,2344
2255,18,2341
2255,18,2337
2255,18,2359
2255,18,2348
2790,258,2828
2790,258,2829
2790,258,2803
2790,258,2791
2790,258,2830
2790,258,2809
2790,259,2858
2790,259,2807
2790,259,2799
2790,259,2887
2790,259,2861
2790,259,2865
2790,259,2802
2790,259,2860
2790,259,2805
2790,254,2810
2790,254,2889
2790,254,2880
2790,254,2813
2790,254,2892
2790,254,2834
2790,254,2796
2790,254,2800
2790,254,2844
2790,254,2819
2790,254,2797
2790,255,2810
2790,255,2889
2790,255,2880
2790,255,2892
2790,255,2819
2790,257,2842
2790,257,2828
2790,257,2800
2790,257,2821
2790,257,2852
2790,257,2801
2790,257,2866
2790,257,2855
2790,257,2837
2790,257,2890
2790,257,2793
2790,257,2867
2790,257,2891
2790,257,2868
2790,257,2848
2790,257,2888
2790,253,2810
2790,253,2889
2790,253,2880
2790,253,2882
2790,253,2813
2790,253,2842
2790,253,2828
2790,253,2892
2790,253,2834
2790,253,2858
2790,253,2886
2790,253,2796
2790,253,2874
2790,253,2800
2790,253,2812
2790,253,2821
2790,253,2844
2790,253,2829
2790,253,2817
2790,253,2852
2790,253,2807
2790,253,2819
2790,253,2849
2790,253,2799
2790,253,2801
2790,253,2866
2790,253,2855
2790,253,2837
2790,253,2885
2790,253,2887
2790,253,2876
2790,253,2791
2790,253,2793
2790,253,2867
2790,253,2830
2790,253,2841
2790,253,2861
2790,253,2891
2790,253,2884
2790,253,2843
2790,253,2825
2790,253,2865
2790,253,2846
2790,253,2802
2790,253,2797
2790,253,2859
2790,253,2868
2790,253,2860
2790,253,2818
2790,253,2848
2790,253,2870
2790,253,2805
2790,253,2809
2790,253,2888
2790,261,2857
2790,261,2806
2790,261,2836
2790,261,2830
2790,261,2811
2790,261,2869
2790,261,2860
2790,261,2792
2790,261,2847
2790,261,2851
2790,261,2822
2790,268,2830
2790,268,2811
2790,268,2860
2790,268,2847
2790,268,2822
3735,104,3993
3735,104,4019
3735,104,3981
3735,104,4322
3735,104,3942
3735,104,4284
3735,104,3740
3735,104,3834
3735,84,4390
3735,84,4076
3735,84,3862
3735,84,3813
3735,84,4056
3735,84,3996
3735,84,3840
3735,84,3850
3735,84,4342
3735,84,4304
3735,84,3800
3735,84,3843
3735,84,4279
3735,84,3992
3735,84,4197
3735,84,4034
3735,84,4387
3735,84,3875
3735,84,4109
3735,84,4351
3735,84,4015
3735,84,3965
3735,84,3905
3735,84,4259
3735,84,3941
3735,84,3811
3735,84,3948
3735,84,3778
3735,84,3993
3735,84,4019
3735,84,3739
3735,84,4055
3735,84,3876
3735,84,4036
3735,84,3855
3735,84,4118
3735,84,3768
3735,84,4016
3735,84,3841
3735,84,4345
3735,84,4343
3735,84,4075
3735,84,4045
3735,84,4373
3735,84,3807
3735,84,4021
3735,84,4123
3735,84,4385
3735,84,4154
3735,84,4388
3735,84,3780
3735,84,4354
3735,84,4048
3735,84,4360
3735,84,3936
3735,84,4322
3735,84,3835
3735,84,4346
3735,84,3752
3735,84,3906
3735,84,3842
3735,84,4024
3735,84,4095
3735,84,4052
3735,84,4087
3735,84,4213
3735,84,3886
3735,84,4273
3735,84,4303
3735,84,4005
3735,84,4153
3735,84,3952
3735,84,4332
3735,84,4039
3735,84,4382
3735,84,3950
3735,84,4062
3735,84,4041
3735,84,4008
3735,84,4031
3735,84,3942
3735,84,4265
3735,84,3746
3735,84,4367
3735,84,4079
3735,84,3926
3735,84,4023
3735,84,3863
3735,84,3790
3735,84,4117
3735,84,4320
3735,84,4309
3735,84,4077
3735,84,4090
3735,84,4065
3735,84,3812
3735,84,4284
3735,84,3921
3735,84,4250
3735,84,3851
3735,84,3856
3735,84,4252
3735,84,3834
3735,84,4182
3735,84,4378
3735,84,4003
3735,84,4323
3735,84,4353
3735,84,4283
3735,84,4394
3735,84,4111
3735,84,4266
3735,84,4313
3735,84,4050
3735,84,3919
3735,84,3916
3735,84,4093
3735,84,4248
3735,84,4044
3735,84,4128
3735,84,3984
3735,84,3925
3735,84,4152
3735,84,4243
3735,84,4040
3735,84,3930
3735,84,4097
3735,84,4280
3735,84,4113
3735,84,3966
3735,84,3909
3735,84,3947
3735,216,4316
3735,216,3837
3735,216,4285
3735,216,4013
3735,216,4126
3735,378,3764
3735,378,4150
3735,378,3823
3735,378,4356
3735,378,4083
3735,378,3933
3735,378,3888
3735,378,4372
3735,378,3774
3735,378,4295
3735,378,4375
3735,378,3770
3735,378,4082
3735,378,4223
3735,378,3894
3735,378,3785
3735,378,3866
3735,378,3983
3735,376,4347
3735,376,4350
3735,376,4302
3735,376,4316
3735,376,4217
3735,376,3782
3735,376,3914
3735,376,4384
3735,376,4162
3735,376,4251
3735,376,3804
3735,376,3958
3735,376,4070
3735,376,3766
3735,376,4102
3735,376,4073
3735,376,4240
3735,376,3793
3735,376,4286
3735,376,4271
3735,376,4144
3735,376,4203
3735,376,4285
3735,376,4399
3735,376,4222
3735,376,3910
3735,376,4365
3735,376,4292
3735,376,4025
3735,376,4392
3735,376,4386
3735,376,3962
3735,376,4331
3735,376,4310
3735,376,4143
3735,376,4300
3735,376,4179
3735,376,4336
3735,376,3810
3735,376,3794
3735,376,4305
3735,376,4270
