birthday,education;classes;description,education;classes;from;id,education;classes;from;name,education;classes;id,education;classes;name,education;classes;with;id,education;classes;with;name,education;concentration;id,education;concentration;name,education;degree;id,education;degree;name,education;school;id,education;school;name,education;type,education;with;id,education;with;name,education;year;id,education;year;name,first_name,gender,hometown;id,hometown;name,id,languages;id,languages;name,last_name,locale,location,location;id,location;name,middle_name,name,political,religion,work;description,work;employer;id,work;employer;name,work;end_date,work;from;id,work;from;name,work;location;id,work;location;name,work;position;id,work;position;name,work;projects;description,work;projects;end_date,work;projects;from;id,work;projects;from;name,work;projects;id,work;projects;name,work;projects;start_date,work;projects;with;id,work;projects;with;name,work;start_date,work;with;id,work;with;name
92.0,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,99.0,0.0,1.0,1.0,115.0,,,113.0,0.0,,,,,115.0,,,,104.0,104.0,,,,,,,,,,,,,,,,,2.0,,
93.0,,,,,,,,60.0,60.0,,,103.0,101.0,1.0,,,10.0,9.0,100.0,1.0,55.0,55.0,116.0,,,114.0,0.0,,32.0,32.0,,116.0,,,,106.0,106.0,0.0,,,21.0,21.0,67.0,65.0,,,,,,,,,,13.0,,
94.0,,,,,,,,61.0,61.0,,,1.0,1.0,1.0,,,5.0,5.0,74.0,1.0,56.0,56.0,117.0,,,115.0,0.0,,33.0,33.0,,117.0,,,,,,,,,,,,,,,,,,,,,,,,
95.0,,,,,,,,62.0,62.0,,,1.0,1.0,1.0,,,1.0,1.0,101.0,1.0,3.0,3.0,118.0,,,116.0,0.0,,0.0,0.0,,118.0,,,,,,,,,,,,,,,,,,,,,,,,
96.0,,,,,,,,63.0,63.0,,,1.0,1.0,1.0,,,1.0,1.0,102.0,0.0,57.0,57.0,119.0,40.0,35.0,117.0,0.0,,0.0,0.0,,119.0,,,,108.0,108.0,13.0,,,,,69.0,67.0,,,,,,,,,,30.0,,
97.0,,,,,,,,,,,,108.0,106.0,0.0,,,17.0,15.0,103.0,0.0,,,120.0,,,118.0,0.0,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50.0,48.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,35.0,1.0,3.0,3.0,121.0,30.0,26.0,119.0,0.0,,34.0,34.0,,121.0,,,,,,,,,,,,,,,,,,,,,,,,
98.0,,,,,,,,,,,,77.0,76.0,1.0,10.0,10.0,0.0,0.0,104.0,0.0,0.0,0.0,122.0,,,120.0,0.0,,6.0,6.0,,122.0,,,,,,,,,,,,,,,,,,,,,,,,
99.0,,,,,,,,20.0,20.0,,,77.0,76.0,1.0,10.0,10.0,1.0,1.0,105.0,0.0,20.0,20.0,123.0,2.0,2.0,121.0,0.0,,6.0,6.0,,123.0,,,,,,,,,,,,,,,,,,,,,,,,
100.0,,,,,,,,64.0,64.0,,,1.0,1.0,1.0,,,1.0,1.0,33.0,0.0,58.0,58.0,124.0,30.0,26.0,122.0,0.0,,0.0,0.0,,124.0,,,,109.0,109.0,5.0,,,22.0,22.0,51.0,50.0,,,,,,,,,,2.0,,
101.0,,,,,,,,8.0,8.0,,,1.0,1.0,1.0,,,1.0,1.0,106.0,1.0,59.0,59.0,125.0,2.0,2.0,123.0,0.0,,0.0,0.0,,125.0,,,,114.0,114.0,21.0,,,25.0,25.0,72.0,70.0,,,,,,,,,,26.0,,
,,,,,,,,,,,,,,,,,,,107.0,1.0,,,126.0,,,124.0,0.0,,,,9.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,
23.0,,,,51.0,49.0,,,,,,,38.0,38.0,1.0,,,1.0,1.0,108.0,1.0,1.0,1.0,127.0,,,125.0,0.0,,11.0,11.0,,127.0,,,,116.0,116.0,5.0,,,26.0,26.0,,,,,,,,,,,,41.0,,
102.0,,6.0,6.0,52.0,50.0,23.0,23.0,66.0,66.0,,,114.0,38.0,2.0,,,17.0,15.0,109.0,0.0,20.0,20.0,128.0,,,126.0,0.0,,5.0,5.0,,128.0,,,,,,,,,,,,,,,,,,,,,,,,
103.0,,,,,,,,,,,,115.0,112.0,1.0,,,10.0,9.0,8.0,1.0,60.0,60.0,129.0,11.0,11.0,127.0,1.0,,6.0,6.0,,129.0,,,,118.0,118.0,,,,,,,,,,,,,,,,,2.0,,
104.0,,,,,,,,67.0,67.0,,,1.0,1.0,1.0,,,11.0,8.0,110.0,1.0,61.0,61.0,130.0,30.0,26.0,128.0,0.0,,35.0,35.0,,130.0,,,,119.0,119.0,11.0,,,27.0,27.0,73.0,71.0,,,,,,,,,,1.0,,
105.0,,,,,,,,68.0,68.0,,,75.0,74.0,1.0,,,0.0,0.0,111.0,1.0,33.0,33.0,131.0,,,129.0,6.0,,24.0,24.0,,131.0,,,,120.0,120.0,5.0,,,,,,,,,,,,,,,,2.0,,
106.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,112.0,0.0,,,132.0,,,130.0,0.0,,,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,
107.0,1.0,,,54.0,52.0,30.0,30.0,69.0,69.0,,,1.0,1.0,1.0,,,10.0,9.0,105.0,0.0,62.0,62.0,133.0,44.0,39.0,65.0,0.0,,0.0,0.0,,133.0,,,,122.0,122.0,23.0,,,29.0,29.0,75.0,73.0,,,,,,,,,,42.0,,
108.0,,,,,,,,,,,,122.0,119.0,1.0,,,0.0,0.0,113.0,0.0,5.0,5.0,134.0,,,131.0,0.0,,36.0,36.0,,134.0,,,,123.0,123.0,,,,30.0,30.0,76.0,74.0,,,,,,,,,,,,
66.0,,7.0,7.0,55.0,53.0,31.0,31.0,8.0,8.0,,,1.0,1.0,1.0,,,2.0,2.0,114.0,1.0,63.0,63.0,135.0,,,64.0,1.0,,0.0,0.0,10.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,
109.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,115.0,1.0,64.0,64.0,136.0,,,132.0,0.0,,37.0,37.0,,136.0,,,,124.0,124.0,,,,,,77.0,75.0,,,,,,,,,,2.0,,
110.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,116.0,0.0,17.0,17.0,137.0,,,35.0,0.0,,0.0,0.0,,137.0,,,17.0,127.0,127.0,12.0,,,16.0,16.0,80.0,78.0,,,,,,,,,,43.0,,
111.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,117.0,1.0,65.0,65.0,138.0,2.0,2.0,133.0,0.0,,0.0,0.0,,138.0,,,,,,,,,,,,,,,,,,,,,,,,
112.0,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,37.0,1.0,42.0,42.0,139.0,0.0,0.0,134.0,0.0,,38.0,38.0,,139.0,,,,130.0,130.0,5.0,,,32.0,32.0,0.0,0.0,,,,,,,,,,29.0,,
113.0,,,,,,,,40.0,40.0,,,126.0,123.0,1.0,,,1.0,1.0,118.0,0.0,,,140.0,,,135.0,0.0,,5.0,5.0,,140.0,,,,,,,,,,,,,,,,,,,,,,,,
114.0,,,,,,,,,,,,,,,,,,,119.0,1.0,50.0,50.0,141.0,0.0,0.0,136.0,0.0,,10.0,10.0,11.0,141.0,,,,20.0,20.0,,,,,,,,,,,,,,,,,,9.0,9.0
115.0,,8.0,8.0,56.0,54.0,32.0,32.0,,,,,1.0,1.0,1.0,,,2.0,2.0,49.0,1.0,33.0,33.0,142.0,30.0,26.0,137.0,1.0,,0.0,0.0,,142.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,120.0,1.0,,,143.0,,,138.0,0.0,,,,,143.0,,,,,,,,,,,,,,,,,,,,,,,,
116.0,,,,,,,,,,,,129.0,125.0,1.0,,,2.0,2.0,44.0,1.0,40.0,40.0,144.0,,,85.0,0.0,,34.0,34.0,,144.0,,,,131.0,131.0,,,,,,,,,,,,,,,,,,,
117.0,,,,,,,,,,,,,,,,,,,121.0,0.0,66.0,66.0,145.0,,,139.0,0.0,,,,,145.0,,,,,,,,,,,,,,,,,,,,,,,,
64.0,,,,,,,,71.0,71.0,,,86.0,85.0,1.0,,,10.0,9.0,122.0,1.0,67.0,67.0,146.0,46.0,41.0,140.0,0.0,,0.0,0.0,,146.0,,,,132.0,132.0,5.0,,,33.0,33.0,82.0,80.0,,,,,,,,,,2.0,,
118.0,,,,,,,,72.0,72.0,,,9.0,9.0,1.0,,,0.0,0.0,56.0,1.0,1.0,1.0,147.0,,,141.0,1.0,,,,,147.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,123.0,1.0,,,148.0,,,142.0,0.0,,,,,148.0,,,,,,,,,,,,,,,,,,,,,,,,
119.0,,,,,,,,74.0,74.0,,,1.0,1.0,1.0,,,17.0,15.0,124.0,1.0,68.0,68.0,149.0,,,143.0,1.0,,39.0,39.0,,149.0,,,19.0,133.0,133.0,,,,34.0,34.0,83.0,81.0,,,,,,,,,,1.0,,
120.0,,,,,,,,8.0,8.0,,,1.0,1.0,1.0,11.0,11.0,10.0,9.0,116.0,0.0,69.0,69.0,150.0,,,144.0,0.0,,0.0,0.0,,150.0,,,,135.0,135.0,5.0,,,1.0,1.0,36.0,35.0,,,,,,,,,,2.0,,
121.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,37.0,1.0,70.0,70.0,151.0,,,145.0,0.0,,0.0,0.0,,151.0,,,,136.0,136.0,,,,,,,,,,,,,,,,,2.0,,
122.0,,,,,,,,,,,,135.0,131.0,1.0,,,5.0,5.0,125.0,1.0,71.0,71.0,152.0,,,146.0,1.0,,0.0,0.0,,152.0,,,,44.0,44.0,,,,,,85.0,83.0,,,,,,,,,,2.0,,
123.0,,,,,,,,39.0,39.0,,,9.0,9.0,1.0,,,11.0,8.0,126.0,0.0,1.0,1.0,153.0,,,28.0,0.0,,9.0,9.0,,153.0,,,,137.0,137.0,,,,,,,,,,,,,,,,,2.0,,
,,,,,,,,,,,,,,,,,,,127.0,1.0,,,154.0,,,147.0,0.0,,,,,154.0,,,,,,,,,,,,,,,,,,,,,,,,
124.0,,,,,,,,,,,,139.0,45.0,1.0,,,10.0,9.0,128.0,0.0,42.0,42.0,155.0,,,148.0,1.0,,5.0,5.0,,155.0,,,,,,,,,,,,,,,,,,,,,,,,
125.0,,,,,,,,8.0,8.0,,,4.0,4.0,1.0,,,1.0,1.0,28.0,1.0,60.0,60.0,156.0,,,149.0,0.0,,2.0,2.0,,156.0,,,,32.0,32.0,5.0,,,,,,,,,,,,,,,,2.0,,
,3.0,,,58.0,56.0,,,,,,,1.0,1.0,1.0,,,,,129.0,1.0,,,157.0,,,150.0,0.0,,40.0,40.0,,157.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,59.0,57.0,,,,,,,45.0,45.0,1.0,,,1.0,1.0,130.0,0.0,42.0,42.0,158.0,,,135.0,0.0,,38.0,38.0,12.0,158.0,,,,138.0,138.0,,,,,,51.0,50.0,,,,,,,,,,2.0,,
126.0,,,,,,,,75.0,75.0,,,141.0,135.0,1.0,,,5.0,5.0,131.0,1.0,72.0,72.0,159.0,,,151.0,1.0,,0.0,0.0,,159.0,,,,,,,,,,,,,,,,,,,,,,,,
127.0,,,,,,,,,,,,122.0,119.0,1.0,,,17.0,15.0,132.0,0.0,20.0,20.0,160.0,,,152.0,1.0,,5.0,5.0,,160.0,,,21.0,142.0,142.0,,,,0.0,0.0,88.0,86.0,,,,,,,,,,2.0,,
17.0,,,,,,,,76.0,76.0,,,44.0,44.0,1.0,,,1.0,1.0,133.0,0.0,73.0,73.0,161.0,,,153.0,0.0,,10.0,10.0,,161.0,,,,75.0,75.0,5.0,,,,,42.0,41.0,,,,,,,,,,2.0,,
128.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,134.0,1.0,,,162.0,,,154.0,0.0,,,,,162.0,,,,,,,,,,,,,,,,,,,,,,,,
129.0,,,,,,,,22.0,22.0,,,1.0,1.0,1.0,,,12.0,10.0,134.0,1.0,74.0,74.0,163.0,47.0,42.0,155.0,0.0,,0.0,0.0,,163.0,,,,146.0,146.0,6.0,,,,,93.0,91.0,,,,,,,,,,23.0,,
130.0,,,,,,,,78.0,78.0,,,3.0,3.0,1.0,,,10.0,9.0,135.0,0.0,75.0,75.0,164.0,5.0,5.0,54.0,0.0,,5.0,5.0,,164.0,,,,148.0,148.0,,,,35.0,35.0,94.0,92.0,,,,,6.0,6.0,,5.0,5.0,2.0,,
131.0,,,,,,,,,,,,,,,,,,,136.0,0.0,19.0,19.0,165.0,,,156.0,0.0,,,,,165.0,,,,59.0,59.0,,0.0,0.0,,,,,,,,,,,,,,,10.0,10.0
132.0,,,,,,,,1.0,1.0,,,3.0,3.0,1.0,,,1.0,1.0,124.0,1.0,,,166.0,,,157.0,0.0,,5.0,5.0,,166.0,,,,150.0,150.0,1.0,,,,,0.0,0.0,,,,,,,,,,40.0,,
133.0,,,,,,,,79.0,79.0,,,77.0,76.0,1.0,,,12.0,10.0,137.0,1.0,6.0,6.0,167.0,,,158.0,0.0,,6.0,6.0,,167.0,,,,,,,,,,,,,,,,,,,,,,,,
134.0,,,,,,,,36.0,36.0,,,1.0,1.0,1.0,,,10.0,9.0,138.0,1.0,76.0,76.0,168.0,,,159.0,0.0,,0.0,0.0,,168.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,1.0,1.0,,,13.0,11.0,139.0,0.0,,,169.0,2.0,2.0,160.0,0.0,,0.0,0.0,,169.0,,,,151.0,151.0,,,,1.0,1.0,,,,,,,,,,,,2.0,,
135.0,,,,,,,,,,,,38.0,38.0,1.0,,,0.0,0.0,37.0,1.0,,,170.0,,,161.0,1.0,,,,,170.0,,,,152.0,100.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,140.0,1.0,,,171.0,,,162.0,0.0,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,
136.0,,,,,,,,17.0,17.0,,,1.0,1.0,1.0,,,5.0,5.0,141.0,0.0,74.0,74.0,172.0,2.0,2.0,163.0,0.0,,0.0,0.0,,172.0,,,22.0,153.0,152.0,24.0,,,,,95.0,93.0,,,,,,,,,,3.0,,
137.0,,10.0,10.0,2.0,2.0,34.0,34.0,80.0,80.0,,,1.0,1.0,1.0,,,,,118.0,0.0,77.0,77.0,173.0,,,121.0,0.0,,0.0,0.0,,173.0,,,23.0,156.0,155.0,5.0,,,36.0,36.0,97.0,94.0,,,,,,,,,,2.0,,
,,,,,,,,81.0,81.0,,,1.0,1.0,1.0,,,0.0,0.0,142.0,0.0,16.0,16.0,174.0,14.0,14.0,164.0,0.0,,41.0,41.0,,174.0,,,,158.0,157.0,,,,,,,,,,,,,,,,,2.0,,
,,8.0,8.0,61.0,59.0,32.0,32.0,,,,,1.0,1.0,1.0,,,6.0,2.0,57.0,1.0,78.0,78.0,175.0,,,165.0,0.0,,0.0,0.0,,175.0,,,,,,,,,,,,,,,,,,,,,,,,
66.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,143.0,1.0,4.0,4.0,176.0,,,166.0,0.0,,0.0,0.0,,176.0,,,,,,,,,,,,,,,,,,,,,,,,
138.0,,,,,,,,84.0,84.0,,,1.0,1.0,1.0,,,1.0,1.0,97.0,1.0,79.0,79.0,177.0,,,167.0,5.0,,42.0,42.0,,177.0,,,,,,,,,,,,,,,,,,,,,,,,
139.0,,,,,,,,44.0,44.0,,,1.0,1.0,1.0,,,1.0,1.0,144.0,1.0,80.0,80.0,178.0,,,168.0,0.0,,43.0,43.0,,178.0,,,,,,,,,,,,,,,,,,,,,,,,
140.0,,,,,,,,85.0,85.0,,,162.0,9.0,1.0,,,0.0,0.0,145.0,0.0,81.0,81.0,179.0,,,169.0,0.0,,44.0,44.0,,179.0,,,,,,,,,,,,,,,,,,,,,,,,
141.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,37.0,1.0,82.0,82.0,180.0,,,170.0,1.0,,0.0,0.0,,180.0,,,,159.0,158.0,,,,1.0,1.0,98.0,95.0,,,,,,,,,,2.0,,
142.0,,,,,,,,86.0,86.0,,,165.0,158.0,1.0,,,11.0,8.0,146.0,1.0,83.0,83.0,181.0,,,171.0,0.0,,0.0,0.0,,181.0,,,,,,,,,,,,,,,,,,,,,,,,
143.0,,,,,,,,,,,,166.0,159.0,1.0,,,0.0,0.0,147.0,0.0,60.0,60.0,182.0,2.0,2.0,172.0,1.0,,10.0,10.0,,182.0,,,,160.0,159.0,,,,,,99.0,96.0,,,,,,,,,,23.0,,
144.0,,,,,,,,,,,,,,,,,,,148.0,1.0,,,183.0,,,173.0,0.0,,,,,183.0,,,,,,,,,,,,,,,,,,,,,,,,
145.0,,,,,,,,,,1.0,1.0,38.0,38.0,2.0,,,10.0,9.0,149.0,0.0,2.0,2.0,184.0,54.0,49.0,174.0,0.0,,11.0,11.0,,184.0,,,,162.0,161.0,25.0,,,37.0,37.0,22.0,21.0,,,,,,,,,,24.0,,
,,,,,,,,,,,,,,,,,,,150.0,0.0,,,185.0,,,175.0,0.0,,,,,185.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,151.0,1.0,84.0,84.0,186.0,,,176.0,0.0,,0.0,0.0,,186.0,,,,,,,,,,,,,,,,,,,,,,,,
146.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,107.0,1.0,14.0,14.0,187.0,,,176.0,1.0,,0.0,0.0,,187.0,,,,,,,,,,,,,,,,,,,,,,,,
147.0,,,,,,,,,,,,,,,,,,,152.0,0.0,,,188.0,,,177.0,0.0,,,,,188.0,,,,,,,,,,,,,,,,,,,,,,,,
148.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,153.0,1.0,33.0,33.0,189.0,,,178.0,1.0,,0.0,0.0,,189.0,,,,,,,,,,,,,,,,,,,,,,,,
149.0,,,,,,,,17.0,17.0,,,1.0,1.0,1.0,,,17.0,15.0,78.0,0.0,85.0,85.0,190.0,,,179.0,0.0,,0.0,0.0,,190.0,,,,164.0,163.0,,,,38.0,38.0,101.0,98.0,,,,,,,,,,3.0,,
150.0,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,116.0,0.0,86.0,86.0,191.0,2.0,2.0,180.0,0.0,,10.0,10.0,,191.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,169.0,162.0,1.0,,,,,154.0,1.0,50.0,50.0,192.0,,,51.0,0.0,,45.0,45.0,,192.0,,,,165.0,164.0,5.0,,,39.0,39.0,,,,,,,,,,,,45.0,,
151.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,87.0,87.0,193.0,,,181.0,0.0,,0.0,0.0,,193.0,,,,,,,,,,,,,,,,,,,,,,,,
152.0,,,,,,,,87.0,87.0,,,1.0,1.0,1.0,,,10.0,9.0,155.0,0.0,88.0,88.0,194.0,,,182.0,0.0,,0.0,0.0,,194.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,107.0,1.0,,,195.0,,,183.0,0.0,,,,,195.0,,,,,,,,,,,,,,,,,,,,,,,,
153.0,,,,,,,,,,,,174.0,167.0,1.0,,,12.0,10.0,156.0,1.0,89.0,89.0,196.0,,,184.0,0.0,,46.0,46.0,,196.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,88.0,88.0,,,1.0,1.0,1.0,,,1.0,1.0,28.0,1.0,90.0,90.0,197.0,,,185.0,1.0,,0.0,0.0,,197.0,,,,,,,,,,,,,,,,,,,,,,,,
154.0,,,,,,,,,,,,176.0,169.0,1.0,,,11.0,8.0,75.0,1.0,91.0,91.0,198.0,,,186.0,0.0,,0.0,0.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,
155.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,157.0,1.0,92.0,92.0,199.0,55.0,50.0,187.0,7.0,,0.0,0.0,,199.0,,,,168.0,167.0,26.0,,,1.0,1.0,104.0,101.0,,,,,,,,,,47.0,,
156.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,158.0,0.0,,,200.0,,,188.0,1.0,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,
157.0,,,,,,,,90.0,90.0,,,121.0,118.0,1.0,,,17.0,15.0,159.0,1.0,20.0,20.0,201.0,,,189.0,0.0,,5.0,5.0,,201.0,,,,170.0,169.0,19.0,,,,,105.0,102.0,,,,,,,,,,48.0,,
158.0,,,,,,,,8.0,8.0,,,1.0,1.0,1.0,,,12.0,10.0,160.0,0.0,93.0,93.0,202.0,2.0,2.0,190.0,0.0,,47.0,47.0,,202.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,11.0,0.0,,,203.0,,,191.0,0.0,,,,,203.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,179.0,172.0,1.0,,,17.0,15.0,161.0,0.0,,,204.0,,,192.0,0.0,,5.0,5.0,,204.0,,,,,,,,,,,,,,,,,,,,,,,,
159.0,,,,,,,,44.0,44.0,,,3.0,3.0,1.0,,,0.0,0.0,162.0,1.0,94.0,94.0,205.0,,,193.0,0.0,,48.0,48.0,,205.0,,,,171.0,170.0,,,,,,,,,,,,,,,,,2.0,,
160.0,,,,67.0,64.0,41.0,41.0,8.0,8.0,,,1.0,1.0,1.0,20.0,20.0,1.0,1.0,163.0,1.0,95.0,95.0,206.0,,,194.0,0.0,,0.0,0.0,13.0,206.0,,,,175.0,174.0,7.0,,,,,0.0,0.0,,,,,,,,,,23.0,,
16.0,,,,,,,,92.0,92.0,,,3.0,3.0,1.0,,,1.0,1.0,123.0,1.0,,,207.0,57.0,52.0,195.0,0.0,,5.0,5.0,,207.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,164.0,0.0,,,208.0,,,128.0,0.0,,9.0,9.0,,208.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,8.0,1.0,,,209.0,,,196.0,0.0,,,,,209.0,,,,,,,,,,,,,,,,,,,,,,,,
161.0,,,,,,,,93.0,93.0,,,81.0,80.0,1.0,,,21.0,17.0,75.0,0.0,96.0,96.0,210.0,,,184.0,0.0,,10.0,10.0,,210.0,,,,176.0,175.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,165.0,0.0,,,211.0,,,197.0,0.0,,,,,211.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,166.0,1.0,3.0,3.0,212.0,,,198.0,0.0,,9.0,9.0,,212.0,,,,,,,,,,,,,,,,,,,,,,,,
162.0,,,,,,,,63.0,63.0,,,1.0,1.0,1.0,,,2.0,2.0,167.0,0.0,97.0,97.0,213.0,15.0,0.0,199.0,0.0,,0.0,0.0,,213.0,0.0,0.0,25.0,179.0,178.0,28.0,,,42.0,42.0,107.0,104.0,,,,,,,,,,50.0,13.0,13.0
163.0,,,,56.0,54.0,,,25.0,25.0,,,1.0,1.0,1.0,,,1.0,1.0,80.0,1.0,56.0,56.0,214.0,0.0,0.0,200.0,0.0,,0.0,0.0,,214.0,,,,182.0,181.0,18.0,,,44.0,44.0,108.0,105.0,,,,,,,,,,51.0,17.0,17.0
164.0,,,,,,,,22.0,22.0,,,185.0,178.0,1.0,,,10.0,9.0,74.0,1.0,75.0,75.0,215.0,,,6.0,0.0,,6.0,6.0,,215.0,,,,,,,,,,,,,,,,,,,,,,,,
165.0,,,,,,,,60.0,60.0,,,1.0,1.0,1.0,,,4.0,4.0,168.0,0.0,98.0,98.0,216.0,5.0,5.0,201.0,0.0,,0.0,0.0,,216.0,,,,183.0,182.0,30.0,,,3.0,3.0,67.0,65.0,,,,,,,,,,48.0,,
166.0,,,,,,,,94.0,94.0,,,188.0,181.0,1.0,,,2.0,2.0,169.0,1.0,99.0,99.0,217.0,2.0,2.0,202.0,0.0,,49.0,49.0,,217.0,,,,185.0,184.0,,,,45.0,45.0,0.0,0.0,,,,,,,,,,23.0,,
167.0,,,,,,,,95.0,95.0,,,9.0,9.0,1.0,,,1.0,1.0,170.0,1.0,20.0,20.0,218.0,,,203.0,0.0,,5.0,5.0,,218.0,,,,,,,,,,,,,,,,,,,,,,,,
168.0,,,,,,,,96.0,96.0,,,1.0,1.0,1.0,,,1.0,1.0,171.0,1.0,100.0,100.0,219.0,,,204.0,0.0,,0.0,0.0,,219.0,,,,4.0,4.0,,,,,,109.0,106.0,,,,,,,,,,,,
169.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,172.0,1.0,101.0,101.0,220.0,59.0,27.0,205.0,6.0,,,,,220.0,,,,,,,,,,,,,,,,,,,,,,,,
170.0,,,,,,,,20.0,20.0,,,45.0,45.0,1.0,,,4.0,4.0,160.0,0.0,1.0,1.0,221.0,,,206.0,0.0,,5.0,5.0,,221.0,,,,186.0,185.0,,,,46.0,46.0,110.0,107.0,,,,,,,,,,26.0,,
171.0,,,,,,,,94.0,94.0,,,1.0,1.0,1.0,,,2.0,2.0,12.0,1.0,102.0,102.0,222.0,,,207.0,0.0,,0.0,0.0,,222.0,,,,187.0,186.0,5.0,,,,,,,,,,,,,,,,1.0,,
172.0,,,,,,,,,,,,1.0,1.0,1.0,,,17.0,15.0,46.0,1.0,,,223.0,,,208.0,0.0,,,,,223.0,,,,,,,,,,,,,,,,,,,,,,,,
173.0,,,,,,,,97.0,97.0,,,1.0,1.0,1.0,,,10.0,9.0,132.0,0.0,103.0,103.0,224.0,,,209.0,0.0,,0.0,0.0,,224.0,,,,188.0,187.0,,,,,,,,,,,,,,,,,,,
174.0,,,,,,,,98.0,98.0,,,1.0,1.0,1.0,,,2.0,2.0,173.0,0.0,,,225.0,,,210.0,1.0,,,,,225.0,,,,,,,,,,,,,,,,,,,,,,,,
175.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,69.0,0.0,101.0,101.0,226.0,,,211.0,1.0,,50.0,50.0,,226.0,,,,191.0,190.0,1.0,,,1.0,1.0,112.0,109.0,,,,,,,,,,23.0,,
176.0,,,,,,,,,,,,3.0,3.0,1.0,,,0.0,0.0,48.0,0.0,20.0,20.0,227.0,,,212.0,0.0,,,,,227.0,,,,,,,,,,,,,,,,,,,,,,,,
177.0,,,,,,,,99.0,99.0,,,1.0,1.0,1.0,,,6.0,2.0,97.0,1.0,104.0,104.0,228.0,,,213.0,0.0,,0.0,0.0,,228.0,,,,,,,,,,,,,,,,,,,,,,,,
178.0,,,,,,,,,,,,,,,,,,,174.0,1.0,1.0,1.0,229.0,,,49.0,0.0,,5.0,5.0,14.0,229.0,,,,,,,,,,,,,,,,,,,,,,,,
179.0,,,,,,,,,,,,3.0,3.0,1.0,,,10.0,9.0,126.0,0.0,20.0,20.0,230.0,,,214.0,0.0,,5.0,5.0,,230.0,,,,,,,,,,,,,,,,,,,,,,,,
159.0,,,,,,,,65.0,65.0,,,73.0,72.0,1.0,,,6.0,2.0,175.0,0.0,20.0,20.0,231.0,2.0,2.0,215.0,0.0,,18.0,18.0,,231.0,,,,192.0,191.0,,,,47.0,47.0,,,,,,,,,,,,49.0,,
180.0,,,,,,,,22.0,22.0,,,1.0,1.0,1.0,,,12.0,10.0,176.0,0.0,105.0,105.0,232.0,2.0,2.0,216.0,0.0,,0.0,0.0,,232.0,,,,193.0,192.0,12.0,,,48.0,48.0,113.0,12.0,,,,,,,,,,6.0,,
181.0,,5.0,5.0,3.0,3.0,22.0,22.0,101.0,101.0,,,1.0,1.0,1.0,,,1.0,1.0,177.0,1.0,106.0,106.0,233.0,0.0,0.0,217.0,6.0,,51.0,51.0,,233.0,,,,194.0,193.0,1.0,,,,,,,,,0.0,0.0,4.0,4.0,,4.0,4.0,23.0,,
